sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-95-119-2-1000-1020-10--920-1-10г2,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 10Г2 СТО 95.119-2013,1000,900,1020,10,920,10,,,,,10Г2,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Г2,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,10Г2,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 10Г2. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-10г2с1,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 10Г2С1 СТО 95.119-2013,1000,900,1020,10,920,10,,,,,10Г2С1,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Г2С1,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,10Г2С1,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 10Г2С1. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=10Г2С1; execution=2; material_grade=10Г2С1; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-10х17н13м2т,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 10Х17Н13М2Т СТО 95.119-2013,1000,900,1020,10,920,10,,,,,10Х17Н13М2Т,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Х17Н13М2Т,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 10Х17Н13М2Т. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-12х18н10т,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 12Х18Н10Т СТО 95.119-2013,1000,900,1020,10,920,10,,,,,12Х18Н10Т,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,12Х18Н10Т,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 12Х18Н10Т. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-13хфа,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 13ХФА СТО 95.119-2013,1000,900,1020,10,920,10,,,,,13ХФА,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,13ХФА,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,13ХФА,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 13ХФА. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-17г1с,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 17Г1С СТО 95.119-2013,1000,900,1020,10,920,10,,,,,17Г1С,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17Г1С,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,17Г1С,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 17Г1С. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-17г1с-у,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 17Г1С-У СТО 95.119-2013,1000,900,1020,10,920,10,,,,,17Г1С-У,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17Г1С-У,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,17Г1С-У,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 17Г1С-У. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-17гс,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 17ГС СТО 95.119-2013,1000,900,1020,10,920,10,,,,,17ГС,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17ГС,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,17ГС,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 17ГС. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1000-1020-10--920-1-20,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1000х900 исп. 02 Ст20 СТО 95.119-2013,1000,900,1020,10,920,10,,,,,20,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,20,,,Э-1020х10-920х10,False,sto-95-119-2-1000-1020-10--920-1,2,920,10,Э-1020х10-920х10,variation,sto-95-119-2-1000-1020-10--920-1,20,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1000. DN1 900. Исполнение 02. Размеры 1020х10-920х10 мм. Марка стали 20. Условное обозначение: Э-1020х10-920х10.,dn=1000; dn_branch=900; outer_diameter=1020; wall_thickness=10; material=20; execution=2; material_grade=20; outer_d_branch=920; wall_branch=10; gost_designation=Э-1020х10-920х10
sto-95-119-2-1200-1220-11--920-1,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 СТО 95.119-2013,1200,900,1220,11,920,10,,,,,,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variable,,08Х18Н10Т|09Г2С|10|10Г2|10Г2С1|10Х17Н13М2Т|12Х18Н10Т|13ХФА|17Г1С|17Г1С-У|17ГС|20,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 08Х18Н10Т. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-08х18н10т,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 08Х18Н10Т СТО 95.119-2013,1200,900,1220,11,920,10,,,,,08Х18Н10Т,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,08Х18Н10Т,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 08Х18Н10Т. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-09г2с,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 09Г2С СТО 95.119-2013,1200,900,1220,11,920,10,,,,,09Г2С,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,09Г2С,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,09Г2С,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 09Г2С. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-10,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 Ст10 СТО 95.119-2013,1200,900,1220,11,920,10,,,,,10,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,10,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 10. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=10; execution=2; material_grade=10; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-10г2,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 10Г2 СТО 95.119-2013,1200,900,1220,11,920,10,,,,,10Г2,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Г2,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,10Г2,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 10Г2. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-10г2с1,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 10Г2С1 СТО 95.119-2013,1200,900,1220,11,920,10,,,,,10Г2С1,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Г2С1,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,10Г2С1,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 10Г2С1. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=10Г2С1; execution=2; material_grade=10Г2С1; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-10х17н13м2т,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 10Х17Н13М2Т СТО 95.119-2013,1200,900,1220,11,920,10,,,,,10Х17Н13М2Т,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,10Х17Н13М2Т,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 10Х17Н13М2Т. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-12х18н10т,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 12Х18Н10Т СТО 95.119-2013,1200,900,1220,11,920,10,,,,,12Х18Н10Т,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,12Х18Н10Т,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 12Х18Н10Т. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-13хфа,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 13ХФА СТО 95.119-2013,1200,900,1220,11,920,10,,,,,13ХФА,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,13ХФА,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,13ХФА,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 13ХФА. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-17г1с,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 17Г1С СТО 95.119-2013,1200,900,1220,11,920,10,,,,,17Г1С,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17Г1С,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,17Г1С,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 17Г1С. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-17г1с-у,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 17Г1С-У СТО 95.119-2013,1200,900,1220,11,920,10,,,,,17Г1С-У,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17Г1С-У,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,17Г1С-У,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 17Г1С-У. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
sto-95-119-2-1200-1220-11--920-1-17гс,sto-95-119,СТО 95.119-2013,переходы,Переходы,ПС,Переход 1200х900 исп. 02 17ГС СТО 95.119-2013,1200,900,1220,11,920,10,,,,,17ГС,1,pdf/переходы/СТО_95_119_2013.pdf,,,,,,2,,17ГС,,,Э-1220х11-920х10,False,sto-95-119-2-1200-1220-11--920-1,2,920,10,Э-1220х11-920х10,variation,sto-95-119-2-1200-1220-11--920-1,17ГС,Нет,,onbackorder,no,Переход концентрический по СТО 95.119-2013. Тип: ПС. DN 1200. DN1 900. Исполнение 02. Размеры 1220х11-920х10 мм. Марка стали 17ГС. Условное обозначение: Э-1220х11-920х10.,dn=1200; dn_branch=900; outer_diameter=1220; wall_thickness=11; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=920; wall_branch=10; gost_designation=Э-1220х11-920х10
